ensg_id,gene_symbol,leiden-nt,leiden-esm3,mmidas-joint,nt-umap-0,nt-umap-1,aa-umap-0,aa-umap-1
ENSMUSG00000056832.15,Ift56,11,29,14,14.646536,-0.81390625,4.3888474,3.3158514
ENSMUSG00000047878.14,A4galt,11,17,0,13.796926,1.5564823,6.0073566,6.7124443
ENSMUSG00000001674.12,Ddx18,8,21,15,11.731214,-0.12694411,5.5898957,5.3154683
ENSMUSG00000032899.15,Styk1,10,25,1,7.373806,-0.30644196,9.387618,4.587191
ENSMUSG00000048376.7,F2r,8,39,16,12.164454,-0.7648485,16.108736,1.8315314
ENSMUSG00000056223.9,Spata31,2,6,3,9.178565,2.209262,7.864763,-2.6692262
ENSMUSG00000096436.4,Or5an1b,10,44,4,5.710417,-0.39790866,-4.488979,4.08564
ENSMUSG00000000435.2,Myf5,8,40,-1,10.844185,-0.18970247,3.993083,-4.0911345
ENSMUSG00000022296.11,Baalc,7,1,2,14.664034,2.8553,11.3177185,-3.2888901
ENSMUSG00000027884.17,Clcc1,2,2,0,12.000646,1.4570262,10.660222,0.36042008
ENSMUSG00000051853.11,Arf3,11,18,8,15.444884,0.33096972,4.1091514,6.7587414
ENSMUSG00000020088.11,Sar1a,11,18,8,13.0225115,-0.6830178,4.1231217,6.0640655
ENSMUSG00000043354.3,Or51g2,10,53,4,7.4374404,0.12122463,-8.682952,0.62927204
ENSMUSG00000062444.16,Ap3b2,7,33,14,13.624391,3.1597888,3.501325,1.7782798
ENSMUSG00000032598.9,Nckipsd,11,33,1,15.675624,0.067669414,5.7074566,1.26262
ENSMUSG00000032093.8,Cd3e,2,5,10,7.190931,2.7499263,5.6756682,11.329921
ENSMUSG00000043162.8,Pyurf,2,29,2,11.091359,1.5266001,7.913208,3.8028247
ENSMUSG00000040022.15,Rab11fip2,11,23,1,14.603644,1.2654141,5.8298326,0.41175738
ENSMUSG00000045409.17,Trim39,8,12,1,10.390561,-2.3686538,9.99102,2.886696
ENSMUSG00000022587.16,Ly6e,2,11,11,7.9766216,1.8317391,1.6217033,10.051697
ENSMUSG00000019301.6,Hsd17b1,2,8,0,9.653089,0.5865928,9.194593,6.6082096
ENSMUSG00000037966.16,Ninj1,14,1,-1,9.962433,-8.309223,11.568415,-0.8636149
ENSMUSG00000057329.8,Bcl2,11,23,0,15.059634,2.0871072,5.217745,3.6332355
ENSMUSG00000053870.8,Fpgt,11,13,-1,14.131819,-0.716324,7.1085825,5.710437
ENSMUSG00000052713.10,Zfp608,11,28,3,12.749096,-0.5631494,6.252887,-2.1258457
ENSMUSG00000095495.3,Trav9d-3,0,15,7,4.4163203,4.851378,7.8999653,16.603289
ENSMUSG00000045915.16,Ccdc42,5,34,23,10.050385,1.0745752,9.2767,-4.2131906
ENSMUSG00000054256.12,Msi1,11,36,13,15.910949,0.84677565,9.863505,1.4677235
ENSMUSG00000067001.12,Serpinb7,2,52,-1,8.548306,2.5985997,9.312022,11.802666
ENSMUSG00000072572.10,Slc39a2,2,3,9,8.4754095,2.1901355,12.961122,3.8734965
ENSMUSG00000059923.14,Grb2,2,25,-1,10.858322,2.2335558,9.852741,5.5627275
ENSMUSG00000027936.19,Crtc2,12,6,3,15.145905,-3.1300352,7.4218764,-2.26953
ENSMUSG00000063550.9,Nup98,11,6,6,13.786447,0.19893302,6.92142,-0.82743603
ENSMUSG00000035435.18,Abca17,7,3,-1,13.006376,1.0008886,4.761152,5.56356
ENSMUSG00000009035.16,Tmem184b,11,2,0,15.418081,1.2818748,11.77561,3.3079362
ENSMUSG00000040435.13,Ppp1r15a,2,6,3,10.099272,2.0408754,7.805674,-2.4426856
ENSMUSG00000021187.15,Tc2n,11,23,1,13.110272,0.27118498,5.529713,0.61161476
ENSMUSG00000035697.15,Arhgap45,5,23,1,10.380185,1.3424284,5.5228863,1.4301386
ENSMUSG00000099418.4,Ccdc196,0,34,23,6.6808705,4.569382,9.842521,-3.7508001
ENSMUSG00000030744.14,Rps3,12,29,2,15.068422,-3.2360768,6.89488,6.0343575
ENSMUSG00000002222.15,Rmnd5a,11,29,1,14.810362,-1.7304165,6.8570294,3.7397835
ENSMUSG00000057400.15,Ces1c,7,8,0,9.716369,1.3584344,8.041915,8.733024
ENSMUSG00000022556.12,Hsf1,2,31,-1,11.293256,0.7683037,4.779838,-1.103341
ENSMUSG00000046610.16,Oacyl,8,2,0,10.436383,-0.84498584,11.089616,3.9950256
ENSMUSG00000093847.4,Eif1ad15,10,29,2,8.313417,-0.2666568,9.3288145,5.0490475
ENSMUSG00000040247.7,Tbc1d10c,2,13,1,8.7734375,0.9118535,6.024222,3.2509985
ENSMUSG00000035495.16,Tstd2,11,9,-1,14.039918,-0.5835331,6.8100667,5.455574
ENSMUSG00000030830.20,Itgal,8,7,5,10.546119,-0.37877023,6.193194,8.294954
ENSMUSG00000018776.11,Slc35g3,2,3,9,8.362302,0.95348305,12.703057,3.6240118
ENSMUSG00000025758.11,Plk4,5,25,-1,10.912325,2.599231,9.40406,3.7350678
ENSMUSG00000068819.4,Or5w11,10,44,4,6.2362647,0.24618441,-4.928951,3.48552
ENSMUSG00000045268.14,Zfp691,2,38,19,8.273853,1.9546573,6.5231643,-6.8210855
ENSMUSG00000090173.9,Fbxw10,7,43,1,11.850133,4.487462,3.2952619,2.0229993
ENSMUSG00000026020.10,Nop58,11,29,1,14.846465,-0.20255819,6.834191,5.1399865
ENSMUSG00000054662.9,Ano9,7,2,0,13.441511,3.8051279,11.685239,4.581107
ENSMUSG00000067795.14,4930444P10Rik,14,6,2,10.997553,-3.4199352,9.822504,-2.063516
ENSMUSG00000025243.18,Slc6a20b,8,3,9,10.95014,-2.1391852,12.929831,5.6486053
ENSMUSG00000063058.3,Prr23a2,2,6,3,7.366809,3.2253838,8.585167,-2.6442711
ENSMUSG00000037242.9,Clic4,11,24,0,15.398572,-1.1421821,10.1701,7.2011204
ENSMUSG00000000731.16,Aire,14,12,1,10.236049,-7.0871763,7.2041783,0.5502949
ENSMUSG00000032085.6,Tagln,5,23,1,11.000371,1.3598998,5.318297,2.9113977
ENSMUSG00000047155.14,Cyp4x1,2,27,0,8.243,3.3397717,8.26571,8.912008
ENSMUSG00000004018.10,Fancl,10,12,-1,7.8379416,-1.2256359,7.22536,3.4009624
ENSMUSG00000056921.3,Or1e34,10,44,4,7.059399,-2.6029444,-5.5925093,3.8057473
ENSMUSG00000034880.8,Mrpl34,0,30,2,5.8591604,5.2691693,8.248382,4.1692166
ENSMUSG00000044005.14,Gls2,10,8,0,9.759807,-0.26814887,8.374383,7.214763
ENSMUSG00000031753.17,Cog4,7,29,14,12.817267,2.6139934,4.409193,2.8430295
ENSMUSG00000096753.8,Fam181a,2,6,1,6.9540277,2.3652675,9.128497,-2.9573176
ENSMUSG00000045631.11,Tmprss12,2,19,0,9.401955,3.2407017,3.7385137,7.9319744
ENSMUSG00000066306.14,Numa1,7,34,22,12.726085,3.6970844,7.790651,-5.058727
ENSMUSG00000054136.7,Adm2,0,1,2,6.3503313,3.0866144,10.689068,-3.5730839
ENSMUSG00000021337.9,Scgn,5,37,-1,9.1917925,4.5995727,3.8121352,3.5393581
ENSMUSG00000055594.7,5530400C23Rik,0,1,2,5.4297314,4.993122,9.539018,-1.91179
ENSMUSG00000070697.5,Utp3,2,6,-1,10.568129,1.7170528,8.991954,-1.3252387
ENSMUSG00000054855.14,Rnd1,8,18,8,12.881108,-1.161971,3.613207,5.915042
ENSMUSG00000020936.9,Nmt1,11,8,1,13.5832405,-1.5779313,8.728921,7.971768
ENSMUSG00000057113.14,Npm1,11,13,1,12.679293,0.9395293,7.194165,2.055597
ENSMUSG00000027962.15,Vcam1,8,5,10,9.653425,0.2510854,4.3372655,12.32119
ENSMUSG00000060032.7,H2aj,11,45,24,14.9928,-0.04847177,9.877138,10.535527
ENSMUSG00000000440.13,Pparg,2,24,1,9.259203,2.8421884,10.852227,8.188293
ENSMUSG00000053856.8,Dnajc5g,5,29,2,8.8112955,3.9363897,8.761956,3.3389885
ENSMUSG00000024891.7,Slc29a2,2,3,9,10.674418,0.16750604,13.558111,3.8894334
ENSMUSG00000032198.10,Dock6,14,33,6,9.692771,-8.938653,5.5371213,0.28207642
ENSMUSG00000020272.9,Stk10,11,25,1,14.846224,0.7764391,9.201247,4.109822
ENSMUSG00000029587.17,Zfp12,15,38,19,13.624077,-1.7035985,7.319386,-7.8244915
ENSMUSG00000050092.4,Sprr2b,0,42,2,6.2196236,3.9725187,12.893064,-2.2457583
ENSMUSG00000028927.7,Padi2,11,8,0,14.625699,0.6305698,7.3192663,7.512014
ENSMUSG00000039103.13,Nexn,2,6,-1,8.977307,3.0064611,8.151921,-0.65823966
ENSMUSG00000060070.6,Defa26,0,11,11,3.405391,6.073176,1.24109,8.1500025
ENSMUSG00000059668.7,Krt4,14,54,22,10.500719,-4.06384,12.200701,-6.9279265
ENSMUSG00000076762.2,Trav6-1,0,15,7,3.7792222,5.8485055,7.754363,15.943939
ENSMUSG00000090693.5,Trim43a,2,12,-1,8.315666,1.9835616,9.282978,2.364651
ENSMUSG00000032336.19,Nptn,2,5,10,9.997996,2.875735,4.668042,11.923718
ENSMUSG00000069844.13,Sco1,2,24,0,9.159565,3.021987,8.364542,5.604821
ENSMUSG00000024053.12,Emilin2,11,34,1,12.910467,1.7202251,7.7444353,-3.469154
ENSMUSG00000100621.3,Gm28374,0,1,2,5.755649,4.9207582,11.756192,-3.3733559
ENSMUSG00000005501.15,Usp40,2,9,1,11.060642,1.7747768,6.5294642,4.1598344
ENSMUSG00000002731.7,Prkra,2,13,1,6.7848897,3.0166123,6.774309,3.3226514
ENSMUSG00000041645.15,Ddx24,11,21,15,12.549098,1.0112114,5.4961705,4.3888927
ENSMUSG00000059482.16,Cfap418,7,6,-1,13.700852,3.2751088,10.043528,-1.9387435
ENSMUSG00000021496.13,Pcbd2,0,8,2,6.6061378,5.5915256,8.591019,6.6378636
ENSMUSG00000061436.16,Hipk2,11,25,3,15.7262125,0.61237204,9.426332,3.532776
ENSMUSG00000022054.12,Nefm,7,54,22,13.962446,3.2347531,11.464258,-6.5028677
ENSMUSG00000030032.15,Wdr54,11,43,12,14.26006,-1.6706274,2.4063,2.6501575
ENSMUSG00000023960.14,Enpp5,2,8,0,9.369226,2.9312477,7.4769187,8.326548
ENSMUSG00000078619.11,Smarcd2,8,29,1,12.117497,-0.9038375,7.599934,3.4749641
ENSMUSG00000020806.16,Rhbdf2,8,2,0,11.136113,-0.67484313,8.603429,2.4320796
ENSMUSG00000019864.15,Rtn4ip1,11,8,0,14.143414,1.4932054,9.202457,7.069245
ENSMUSG00000049130.7,C5ar1,8,39,16,11.4114685,-2.1106336,16.855433,1.4781808
ENSMUSG00000031445.6,Proz,8,19,0,9.99656,-1.49008,3.977424,8.221466
ENSMUSG00000042302.15,Ehbp1,11,23,3,13.089562,1.5043557,6.2940235,0.3779021
ENSMUSG00000002147.19,Stat6,5,23,1,12.068727,1.0292518,5.7670527,2.5954807
ENSMUSG00000096773.5,Or52e8b,10,53,4,6.872958,-2.3652053,-8.943206,0.85864127
ENSMUSG00000005674.10,Tomm40l,11,7,-1,13.873238,-1.3874121,6.4698577,5.5041766
ENSMUSG00000071586.5,Gm10337,0,1,-1,4.366918,5.656856,11.944767,-3.336826
ENSMUSG00000028391.17,Wdr31,11,43,12,13.636827,2.0551744,1.7177273,2.3195808
ENSMUSG00000051362.3,Or52e2,0,53,4,4.902018,3.1469462,-9.159834,0.58874226
ENSMUSG00000001289.13,Pfdn5,5,29,2,9.861478,4.528477,4.390806,2.8667629
ENSMUSG00000002221.12,Paxip1,14,13,1,9.29048,-9.752745,6.771883,2.607403
ENSMUSG00000027650.13,Tti1,8,33,14,12.246521,-1.406423,3.9521525,0.879763
ENSMUSG00000022629.19,Kif21a,7,18,15,13.008376,3.6250265,3.9503696,4.5613384
ENSMUSG00000028414.18,Fktn,11,17,0,13.746436,0.7501147,5.905825,5.7440305
ENSMUSG00000019843.15,Fyn,11,25,1,14.376637,-0.34136993,10.188917,5.6508236
ENSMUSG00000117809.2,Asdurf,0,29,2,4.2448955,5.231017,6.5977926,2.241843
ENSMUSG00000028589.3,Cfap107,0,1,2,5.8186173,3.8269527,10.585606,-1.6276674
ENSMUSG00000031521.6,Aga,0,8,0,7.6708655,5.476008,8.631626,8.499191
ENSMUSG00000055980.3,Irs1,11,23,3,16.178768,0.46676892,6.3125534,0.368294
ENSMUSG00000023247.3,Guca2a,0,1,2,5.6773887,4.713291,10.879992,-1.0693716
ENSMUSG00000037938.5,Chchd5,0,29,2,7.5042987,4.1883264,8.893511,2.126646
ENSMUSG00000020640.11,Itsn2,11,23,-1,15.271639,-1.8014865,5.553598,2.1563497
ENSMUSG00000076795.8,Trav8d-2,0,15,7,3.8725135,5.99826,6.859828,15.882436
ENSMUSG00000024985.22,Tcf7l2,7,40,3,13.432117,3.9898434,4.7165556,-2.544513
ENSMUSG00000050866.8,Clrn3,14,2,0,9.618259,-8.351873,12.986128,1.4244281
ENSMUSG00000020834.18,Dhrs13,11,8,0,13.578116,0.27270585,9.170107,6.5554104
ENSMUSG00000020691.14,Mettl2,11,8,0,14.274237,-1.5897216,8.362773,5.8160534
ENSMUSG00000095909.4,Zfp997,15,38,20,5.2061706,-2.2563953,9.682769,-8.416365
ENSMUSG00000005683.9,Cs,5,8,0,12.821484,1.6006073,8.997601,7.939628
ENSMUSG00000103332.2,Pcdhga2,9,22,25,12.273235,-3.7034273,11.540717,15.246233
ENSMUSG00000024429.10,Gnl1,11,18,15,13.997834,0.27776545,5.193451,5.010672
ENSMUSG00000064039.5,Ccr1l1,0,39,16,5.7282853,4.1613064,16.707134,1.8487953
ENSMUSG00000022210.8,Dhrs4,5,8,0,10.03284,3.495246,9.629496,7.278773
ENSMUSG00000031701.7,Dnaja2,14,29,-1,9.448671,-10.194921,8.693688,3.9810927
ENSMUSG00000059475.14,Zfp426,15,38,19,12.7779875,-1.3934904,7.0736423,-7.166437
ENSMUSG00000034177.16,Rnf43,8,12,1,9.590463,0.073497444,8.194708,1.1738453
ENSMUSG00000037470.15,Uggt1,14,17,6,10.536661,-6.014816,5.9216638,6.047862
ENSMUSG00000051118.10,Or7d10,10,44,4,8.196552,-2.7890193,-4.9532413,3.8857946
ENSMUSG00000037243.18,Zfp692,2,28,3,8.957678,3.156569,5.9033113,-3.155024
ENSMUSG00000037224.16,Zfyve28,11,6,1,13.779876,-0.27888867,7.617972,-0.5053752
ENSMUSG00000064006.7,Or5h22,10,44,4,7.467803,-1.7757173,-4.3033257,4.9161553
ENSMUSG00000025480.6,Syce1,2,34,22,10.448903,3.080424,8.797886,-4.3641825
ENSMUSG00000051695.7,Pcbp1,2,36,13,9.955641,0.82835305,9.347475,2.2979183
ENSMUSG00000047434.15,Xxylt1,11,17,0,15.805872,-1.0464417,6.0567665,6.6852646
ENSMUSG00000045404.17,Kcnk13,5,41,0,10.57507,2.3115635,11.936425,5.9928813
ENSMUSG00000024805.17,Pcgf5,2,12,1,9.948957,3.574572,8.437348,2.5816517
ENSMUSG00000104301.4,Wdr49,2,43,-1,8.920262,2.1409237,2.96135,1.9387558
ENSMUSG00000019487.12,Trip10,7,23,1,11.635095,4.545544,4.795024,1.7096434
ENSMUSG00000061410.7,Zcchc14,11,6,3,13.213697,-0.9178499,6.613019,-1.2315979
ENSMUSG00000036990.14,Otud4,11,6,3,13.686508,-0.9695202,6.774046,-0.37247413
ENSMUSG00000104148.6,Pcdha2,9,22,25,12.367814,-3.8003488,11.824456,15.017597
ENSMUSG00000028874.15,Fgr,2,1,-1,9.974174,0.32722625,11.721239,-3.2184808
ENSMUSG00000060743.13,H3f3a,11,45,24,14.421658,-1.8730414,-1.0939544,11.011651
ENSMUSG00000031532.8,Saraf,11,1,0,12.777951,-0.68539786,9.878339,0.32828796
ENSMUSG00000035521.14,Gnptg,8,7,0,11.043639,-0.07289357,4.653662,8.401087
ENSMUSG00000023046.7,Igfbp6,5,11,-1,8.606706,4.682386,3.1063673,8.944384
ENSMUSG00000019738.16,Polr2i,5,12,2,9.162134,4.947478,8.259581,3.6563845
ENSMUSG00000094164.3,Ighv2-3,0,14,18,3.915605,5.06962,7.812896,18.011051
ENSMUSG00000078722.4,Spata31f1e,2,6,-1,8.656605,1.5970432,7.7525287,-2.8941052
ENSMUSG00000026049.12,Tex30,5,8,0,10.830079,2.6719956,8.498265,6.8876214
ENSMUSG00000045441.6,Gprin3,7,6,-1,13.066537,2.8346474,7.4912224,-2.9754517
ENSMUSG00000043940.16,Wdfy3,7,33,6,12.100938,4.537569,4.999769,0.5023394
ENSMUSG00000057375.14,Yipf1,2,2,-1,7.8723564,2.0551596,11.145646,3.0308735
ENSMUSG00000028108.17,Ecm1,5,1,0,9.904774,3.6673505,9.717331,-0.12140426
ENSMUSG00000001815.16,Evx2,2,40,7,7.43574,2.9261694,2.585978,-3.486488
ENSMUSG00000038668.15,Lpar1,11,39,16,15.621873,-0.2700493,15.69844,2.0261245
ENSMUSG00000032324.12,Tspan3,0,2,-1,8.01014,4.981681,13.2785635,1.9830527
ENSMUSG00000025731.17,Mettl26,2,8,0,9.5898,1.8480672,9.212198,6.589633
ENSMUSG00000062694.8,Cav3,5,1,2,8.985185,4.283877,11.41464,-1.5635196
ENSMUSG00000093939.2,Trav4d-3,0,15,7,4.4673276,5.33132,6.7716513,15.703639
ENSMUSG00000028988.14,Ctnnbip1,11,6,2,14.495386,1.0165031,10.009005,-1.1694819
ENSMUSG00000053553.12,3110082I17Rik,5,6,-1,9.23051,3.3869114,9.1118145,-1.1554585
ENSMUSG00000062400.4,Krtap6-5,0,42,2,5.4587955,4.1408205,15.269619,-3.6861906
ENSMUSG00000066319.7,Rtp3,5,6,1,9.1682625,0.6923666,8.107736,-1.2379916
ENSMUSG00000046396.8,Or51af1,10,53,4,8.074275,0.027403047,-8.827536,1.2515066
ENSMUSG00000067604.9,Nms,0,1,2,6.8224,4.0473776,10.829471,-1.9265022
ENSMUSG00000000751.14,Rpa1,7,29,1,12.35299,3.8017392,7.5616255,5.225671
ENSMUSG00000017817.12,Jph2,11,23,1,12.331157,0.10397513,7.015002,1.5134052
ENSMUSG00000053801.19,Grwd1,14,43,12,10.728445,-5.7306523,1.1284301,2.7542453
ENSMUSG00000113201.3,Eif1ad13,10,29,2,8.0276575,-0.19479623,9.429358,5.1175838
ENSMUSG00000075380.3,Or1l8,10,44,4,7.763266,-1.1753739,-5.45873,3.805984
ENSMUSG00000033227.8,Wnt6,8,19,0,11.120918,0.2276088,7.7738633,10.402239
ENSMUSG00000066672.3,Or10x1,10,44,4,7.7960677,-0.5864552,-4.9515433,5.7226686
ENSMUSG00000067919.9,Rex2,10,38,20,7.924246,-0.45440277,8.08369,-8.508649
ENSMUSG00000027285.14,Haus2,11,34,1,14.715282,-0.33165312,9.595013,-2.3751276
ENSMUSG00000028145.10,Them4,5,13,0,9.10562,3.9671323,8.027974,5.19582
ENSMUSG00000046982.12,Tshz1,11,28,3,13.606428,-1.4661659,5.954415,-2.3654895
ENSMUSG00000005506.17,Celf1,8,36,13,10.681462,-1.4827124,10.158859,1.8812126
ENSMUSG00000043003.15,Rasef,7,23,1,12.26452,4.3241954,6.657203,1.6125283
ENSMUSG00000006412.11,Pfdn2,7,29,2,11.533656,3.0866368,4.1832743,2.9738467
ENSMUSG00000021390.7,Ogn,8,35,0,11.663032,-2.116046,1.9487209,6.0289235
ENSMUSG00000022887.10,Masp1,8,19,-1,10.37932,-0.76194096,4.5907187,8.613305
ENSMUSG00000059316.3,Slc27a4,11,8,0,14.940207,-0.20597987,9.150424,7.4470162
ENSMUSG00000076747.4,Trgv5,0,15,-1,3.8095984,5.702094,6.385651,14.298049
ENSMUSG00000031816.16,Mthfsd,5,8,0,9.187725,4.276643,7.9099903,6.7232013
ENSMUSG00000116121.2,Gm49486,2,23,1,11.181828,2.7368722,6.2460465,1.7988427
ENSMUSG00000058188.4,Or11h7,0,44,4,5.4411263,3.7140794,-4.393359,4.9989576
ENSMUSG00000055114.11,Anxa13,2,24,-1,9.849986,3.0745957,11.044532,8.254565
ENSMUSG00000025165.13,Sectm1a,5,5,10,9.503192,3.3102682,5.5055456,11.254235
ENSMUSG00000027852.15,Nras,11,18,8,15.676337,-1.8333852,3.7247324,5.275729
ENSMUSG00000067928.7,Zfp760,8,38,20,9.674919,-0.4474203,7.9662685,-8.315584
ENSMUSG00000049902.7,4921517D22Rik,7,1,1,11.877915,3.881188,10.047554,-1.3629344
ENSMUSG00000043415.6,Otud1,11,13,1,13.216395,-0.5895697,7.156903,1.5450935
ENSMUSG00000049265.9,Kcnk3,7,41,0,15.006955,1.9105915,11.913616,6.040238
ENSMUSG00000027589.15,Pcmtd2,11,13,-1,13.079397,-0.22338788,7.4742336,4.6540465
ENSMUSG00000053470.14,Kdm3a,11,12,1,12.979863,0.762104,7.132985,2.0897813
ENSMUSG00000028124.17,Gclm,11,13,1,15.74582,-1.7093395,7.2275357,3.3132079
ENSMUSG00000044938.9,Klhl31,8,26,12,12.21589,-1.5975007,11.34702,6.6566296
ENSMUSG00000021539.10,Lect2,0,19,0,5.7630873,4.3747125,5.7945375,7.256742
ENSMUSG00000027787.15,Nmd3,11,29,1,15.261323,-1.3492539,7.2557635,4.8148894
ENSMUSG00000028959.15,Fastk,5,13,1,12.829731,0.96273434,6.6677785,3.2120492
ENSMUSG00000022223.10,Sdr39u1,5,8,0,9.9012375,3.923804,9.494304,7.0480485
ENSMUSG00000024667.13,Tmem216,0,2,0,7.1239986,4.984014,12.115563,2.7170763
ENSMUSG00000028413.14,B4galt1,11,17,0,13.4135,-0.72081006,5.111591,7.120727
ENSMUSG00000046899.8,Prl7a2,2,50,0,9.354874,2.4007792,3.160034,-0.23746137
ENSMUSG00000021977.12,1700129C05Rik,2,1,2,7.3586535,3.6986432,10.298351,-2.4931846
ENSMUSG00000048402.15,Gli2,7,28,3,14.505256,2.5211215,5.561485,-3.1825168
ENSMUSG00000095821.3,Tcstv3,0,6,2,6.1350803,6.093402,10.243446,-2.5266104
ENSMUSG00000033983.15,Coil,7,6,3,12.314049,3.567507,6.985817,-0.474988
ENSMUSG00000026873.10,Phf19,7,12,1,12.544188,4.532041,7.608688,0.49916813
ENSMUSG00000046793.9,Gpr61,8,39,16,10.184487,-0.03901415,14.953908,1.642166
ENSMUSG00000024074.9,Crim1,11,11,5,15.143921,0.24920562,3.6088946,9.37455
ENSMUSG00000027342.15,Pcna,5,7,0,10.577291,3.0152154,9.095451,8.565665
ENSMUSG00000052271.8,Bhlha15,7,40,1,14.107041,2.7749064,3.904097,-4.370819
ENSMUSG00000068078.5,Krtap13-20,0,42,24,5.139879,3.9179976,13.427737,-2.5497055
ENSMUSG00000036242.16,Armh4,8,1,3,12.655113,-1.3858267,9.192527,-1.1370809
ENSMUSG00000051067.9,Lingo3,11,35,0,14.342624,1.444351,1.7758327,6.1877675
ENSMUSG00000034235.18,Usp54,11,6,-1,13.109866,0.67881167,6.605407,-0.31126967
ENSMUSG00000025384.16,Faap100,8,43,1,12.51742,-1.2655759,3.6935022,1.4389656
ENSMUSG00000073786.2,Krtap5-21,0,42,24,4.786332,3.4490807,15.8818,-2.731043
ENSMUSG00000062878.4,Or14a257,10,44,4,7.5278735,-1.6425319,-5.116386,7.126851
ENSMUSG00000038324.14,Trpc4ap,14,33,14,9.943059,-7.590641,4.8977466,0.20207845
ENSMUSG00000079116.2,Defa41,0,11,11,4.2026877,5.266902,1.527362,8.155912
ENSMUSG00000059714.14,Flot1,5,29,-1,10.318595,3.6985135,6.9236913,4.0940733
ENSMUSG00000020917.18,Acly,5,8,0,13.713192,0.6351009,8.939535,7.754083
ENSMUSG00000042616.9,Oscp1,2,1,1,8.340991,2.9300828,9.420689,-0.7375913
ENSMUSG00000095737.7,Igkv11-125,0,0,18,3.4403183,5.8963523,4.0380826,16.242039
ENSMUSG00000040312.15,Cchcr1,2,34,22,10.218624,0.32997647,8.181808,-4.916504
ENSMUSG00000026648.19,Dclre1c,5,13,1,10.159562,4.0709643,6.537623,3.0147393
ENSMUSG00000020230.16,Prmt2,5,8,0,10.379518,1.9895942,8.196136,6.1394763
ENSMUSG00000002767.14,Mrpl2,0,29,2,8.335105,5.31174,8.097435,4.8079805
ENSMUSG00000029033.17,Acap3,14,23,1,9.875714,-6.908895,5.379741,2.3408995
ENSMUSG00000066595.10,Flvcr1,11,3,9,13.028267,1.4998646,13.681818,4.071625
ENSMUSG00000026368.7,F13b,2,11,-1,7.343094,1.6810664,3.8311653,9.811747
ENSMUSG00000020439.19,Smtn,7,23,3,11.5916395,4.013747,6.3341584,0.5854135
ENSMUSG00000000183.7,Fgf6,7,7,0,12.434885,4.187115,6.9724364,10.582964
ENSMUSG00000041406.15,Firrm,2,33,-1,10.342175,3.2163146,4.3892713,-0.069866374
ENSMUSG00000018654.19,Ikzf1,14,28,3,9.220145,-10.3936205,5.7360406,-2.7386785
ENSMUSG00000051003.3,Or1f19,10,44,4,7.542858,6.2204576,-5.832504,3.660391
ENSMUSG00000049090.4,Ptgr3,11,8,0,15.530363,-0.11811662,9.257183,7.1413693
ENSMUSG00000025421.16,Hdhd2,11,8,0,14.295148,-1.6947347,8.547475,6.796271
ENSMUSG00000090996.2,Gm20458,2,1,2,10.298123,1.719313,11.8770685,-0.43444213
ENSMUSG00000071658.6,Gng3,5,1,2,9.328246,3.3527412,10.728015,-1.6423224
ENSMUSG00000038070.16,Cntln,5,34,22,11.550424,2.814496,7.9129133,-5.1176267
ENSMUSG00000029632.8,Ndufa4,0,1,2,7.509776,5.473438,11.812526,-0.11227481
ENSMUSG00000075192.5,Or8k21,0,44,4,4.772863,3.841873,-4.2089562,4.123938
ENSMUSG00000032905.6,Atg12,11,29,2,14.907668,0.96408606,7.988679,3.354942
ENSMUSG00000024400.17,Wdr33,11,43,12,13.077088,0.5736342,2.219286,1.9784883
ENSMUSG00000017003.8,Svs3a,0,1,-1,6.941461,5.1434393,9.667523,-1.790544
ENSMUSG00000015133.18,Lrrk1,8,13,1,11.023085,-2.3956857,5.871943,3.6979756
ENSMUSG00000050345.10,4930486L24Rik,2,19,0,7.637037,2.071585,7.1403666,9.950094
ENSMUSG00000028466.17,Creb3,5,40,-1,10.772923,3.4764493,3.5061374,-2.4924822
ENSMUSG00000057388.10,Mrpl18,2,29,2,8.615062,2.061301,8.021302,3.9742439
ENSMUSG00000045053.3,Kcng3,11,41,0,12.369993,1.8729596,11.8721485,5.6405544
ENSMUSG00000056978.9,Hamp2,0,1,2,4.3982725,5.6813064,11.168287,-2.7119
ENSMUSG00000054150.13,Syne3,5,34,1,9.986104,2.4522157,4.4729323,1.9280052
ENSMUSG00000025468.16,Caly,2,1,2,7.543499,2.7351735,10.527219,-0.503458
ENSMUSG00000040263.17,Klhdc4,11,26,12,12.16405,-0.7345284,11.223537,6.4296355
ENSMUSG00000079186.4,Gzmc,0,19,0,5.6958423,4.438369,2.6096678,7.751361
ENSMUSG00000025969.16,Nrp2,8,7,5,13.158253,-0.9597856,5.5519443,8.816431
ENSMUSG00000025237.17,Parp6,5,13,1,12.67811,1.7310176,7.468015,2.1502657
ENSMUSG00000038225.16,Primpol,7,13,1,11.422238,1.9836934,6.455477,3.3851001
ENSMUSG00000048108.14,Tmem72,8,1,0,13.666487,-1.6310565,11.225652,0.61988235
ENSMUSG00000024170.16,Telo2,4,33,14,11.638144,0.4113852,4.1626782,0.757613
ENSMUSG00000038383.17,Pigu,2,2,0,8.388738,1.4356503,11.153214,4.554103
ENSMUSG00000024066.10,Xdh,7,8,-1,11.197637,1.4235996,9.131344,8.521121
ENSMUSG00000041445.10,Mmrn2,8,34,1,11.39372,-1.7420458,7.691249,-3.7085948
